Unnamed: 0,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season,season_end,position,off_score,def_score,score,label_off,label_def,label_overall,label
11349,Andre Roberson,BKN,29.0,200.66,95.25432,Colorado,USA,2013,1,26,5,1.2,3.0,0.8,-18.4,0.103,0.136,0.1169999999999999,0.2019999999999999,0.098,2020-21,2021,SF,-1.2311657835713492,-0.012470357029778736,-0.621818070300564,0,0,0,0
12069,Rodney Hood,LAC,29.0,203.2,94.347136,Duke,USA,2014,1,23,52,3.1,1.5,0.7,0.8,0.021,0.081,0.106,0.493,0.074,2021-22,2022,SF,-0.7945514055175528,-0.46731775691197425,-0.6309345812147635,0,0,0,0
12519,Georges Niang,PHI,30.0,200.66,104.32616,Iowa State,USA,2016,2,50,78,8.2,2.4,1.0,1.3,0.013,0.109,0.162,0.61,0.074,2022-23,2023,SF,-0.19187674441285119,-0.09839330015764441,-0.1451350222852478,0,0,0,0
12520,Giannis Antetokounmpo,MIL,28.0,213.36,110.222856,,Greece,2013,1,15,63,31.1,11.8,5.7,7.2,0.065,0.268,0.373,0.605,0.314,2022-23,2023,C,2.197677371468336,1.8132056811712762,2.005441526319806,1,1,1,1
12315,Paul George,LAC,33.0,203.2,99.79024,Fresno State,USA,2010,1,10,56,23.8,6.1,5.1,4.0,0.025,0.153,0.294,0.588,0.237,2022-23,2023,SF,1.4893997948520643,0.2937419545206671,0.8915708746863658,1,0,1,1
12567,Austin Reaves,LAL,25.0,195.58,89.357624,Oklahoma,USA,Undrafted,Undrafted,Undrafted,64,13.0,3.0,3.4,4.9,0.018,0.079,0.154,0.687,0.155,2022-23,2023,SG,0.5541054912010912,-0.7798082893358759,-0.11285139906739233,1,0,0,0
12752,Jalen McDaniels,PHI,25.0,205.74,92.98636,San Diego State,USA,2019,2,52,80,9.4,4.3,1.6,-3.4,0.031,0.145,0.165,0.557,0.094,2022-23,2023,PF,-0.09317085480607648,0.16607629201127527,0.036452718602599396,0,0,0,0
12553,Frank Kaminsky,HOU,30.0,213.36,108.86208,Wisconsin,USA,2015,1,9,36,2.5,1.4,0.9,-1.9,0.0289999999999999,0.207,0.146,0.635,0.1939999999999999,2022-23,2023,C,-0.47860908570494565,1.2267686498629742,0.37407978207901427,0,1,0,0
11772,Eric Bledsoe,POR,32.0,185.42,97.068688,Kentucky,USA,2010,1,18,54,9.9,3.4,4.2,-1.2,0.02,0.105,0.198,0.514,0.251,2021-22,2022,PG,0.30385841665051966,-0.6745234796194796,-0.18533253148447995,0,0,0,0
12494,Dejounte Murray,ATL,26.0,195.58,81.64656,Washington,USA,2016,1,29,74,20.5,5.3,6.1,-1.1,0.019,0.127,0.239,0.54,0.239,2022-23,2023,SG,1.2794134271685245,-0.4759805041556542,0.40171646150643514,1,0,0,0
